x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-120.5125,49.467777777777776,1056,PRINCETON A,BC,BRITISH COLUMBIA,CAN,492804000,-1203045000,PST,701.7,1126510,YDC,,Aviation-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1936-11-01 0:00,2024-02-05 0:00,1953-01-01 0:00,2013-08-15 10:00,1936-11-01 0:00,2024-02-05 0:00,1937-01-01 0:00,2007-02-01 0:00,N,Y,Y
-119.0561944,50.359027777777776,1070,VERNON SILVER STAR LODGE,BC,BRITISH COLUMBIA,CAN,502132500,-1190322300,PST,1585.6,1128584,,,Climate-Staffed,G,1,8,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1970-01-01 0:00,2024-02-05 0:00,,,1970-07-01 0:00,2024-02-05 0:00,1970-01-01 0:00,2007-02-01 0:00,Y,N,N
-124.4683333,61.25666666666667,31187,DEADMEN VALLEY,NT,NORTHWEST TERRITORIES,CAN,611524000,-1242806000,MST,283,22010H0,XDK,71021,Climate-Auto,,1,9,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,2001-08-01 0:00,2024-02-06 12:30,2001-08-16 12:00,2024-02-06 12:30,2001-08-01 0:00,2024-02-06 0:00,2001-08-01 0:00,2007-09-01 0:00,Y,N,N
-117.7741778,49.34339444444444,1106,CASTLEGAR BCHPA DAM,BC,BRITISH COLUMBIA,CAN,492036220,-1174627040,PST,435,1141457,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1969-01-01 0:00,2024-02-05 0:00,,,1969-06-01 0:00,2024-02-05 0:00,1969-01-01 0:00,2007-02-01 0:00,Y,Y,N
-128.7194444,52.26166666666666,409,MCINNES ISLAND,BC,BRITISH COLUMBIA,CAN,521542000,-1284310000,PST,25.9,1065010,WMS,71897,Climate-Staffed,A,1,1,CCG,GCC,Canadian Coast Guard,Garde c̫ti̬re canadienne,1954-01-01 0:00,2024-02-05 0:00,1955-01-01 10:00,2001-12-13 13:00,1954-02-01 0:00,2024-02-05 0:00,1954-01-01 0:00,2007-02-01 0:00,Y,Y,Y
-130.29,54.320277777777775,424,PRINCE RUPERT MONT CIRC,BC,BRITISH COLUMBIA,CAN,541913000,-1301724000,PST,60,1066488,,,Climate-Staffed,A,1,2,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1959-01-01 0:00,2024-01-30 0:00,,,1959-08-01 0:00,2024-01-30 0:00,1959-01-01 0:00,2004-12-01 0:00,Y,Y,N
-116.4577222,49.03197222222222,1130,LISTER,BC,BRITISH COLUMBIA,CAN,490155100,-1162727800,PST,660,1144635,,,Climate-Staffed,E,1,6,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1956-01-01 0:00,2024-02-04 0:00,,,1956-04-01 0:00,2024-02-04 0:00,1956-01-01 0:00,2007-02-01 0:00,Y,N,N
-128.6247222,54.50194444444445,442,TERRACE PCC,BC,BRITISH COLUMBIA,CAN,543007000,-1283729000,PST,67,1068131,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1968-01-01 0:00,2024-02-05 0:00,,,1968-04-01 0:00,2024-02-05 0:00,1968-01-01 0:00,2007-02-01 0:00,Y,Y,N
-122.7340889,50.30564611111111,536,PEMBERTON AIRPORT CS,BC,BRITISH COLUMBIA,CAN,501820326,-1224402720,PST,204.3,1086082,WGP,71777,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1984-01-01 0:00,2024-02-06 12:30,1988-06-01 7:00,2024-02-06 12:30,1984-04-01 0:00,2024-02-06 0:00,1984-01-01 0:00,2006-12-01 0:00,Y,N,Y
-122.6975972,49.10915277777778,747,CLOVERDALE EAST,BC,BRITISH COLUMBIA,CAN,490632950,-1224151350,PST,50,1101708,,,Climate-Staffed,F,1,7,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1964-01-01 0:00,2024-02-05 0:00,,,1964-01-01 0:00,2024-02-05 0:00,1964-01-01 0:00,2007-02-01 0:00,Y,N,N
-124.4349444,49.48661111111111,6813,SISTERS ISLAND,BC,BRITISH COLUMBIA,CAN,492911800,-1242605800,PST,20,1027403,WGT,71781,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1992-01-01 0:00,2024-02-06 12:30,1995-02-16 13:00,2024-02-06 12:30,1992-05-01 0:00,2024-02-06 0:00,1992-01-01 0:00,2004-07-01 0:00,Y,N,N
-110.2833333,54.416666666666664,2832,COLD LAKE A,AB,ALBERTA,CAN,542500000,-1101700000,MST,541,3081680,YOD,71120,N/A,A,1,1,DND,MDN,Department of National Defence,Minist̬re de la D̩fense nationale,1952-12-01 0:00,2024-02-06 12:30,1954-08-01 0:00,2024-02-06 12:30,1952-12-01 0:00,2024-02-06 0:00,1953-01-01 0:00,2017-12-01 0:00,Y,Y,Y
